,region,date,pred_dtp,pred_fire,pred_zkh
2023,ГО город Березники,2022-10-20,0.8153982181375399,0.7687905151939897,0.31841138120823315
2024,Кудымкарский МО,2022-10-20,0.5562261037653151,0.7053715446522302,0.31841138120823315
2025,Чусовской ГО,2022-10-20,0.6185570832519424,0.7637496017404022,0.31841138120823315
2026,Кунгурский МО,2022-10-20,0.7734521986594887,0.8282221610432624,0.31841138120823315
2027,Осинский ГО,2022-10-20,0.3742749389273958,0.5323653116767127,0.31841138120823315
2028,Уинский МО,2022-10-20,0.16714053740797755,0.3358975696263572,0.31841138120823315
2029,Карагайский МО,2022-10-20,0.3742749389273958,0.4987880108676332,0.31841138120823315
2030,Губахинский ГО,2022-10-20,0.4101360525846056,0.6525254008518956,0.31841138120823315
2031,Суксунский ГО,2022-10-20,0.3742749389273958,0.3695126159712338,0.31841138120823315
2032,Куединский МО,2022-10-20,0.3742749389273958,0.5333552390017072,0.31841138120823315
2033,Верещагинский ГО,2022-10-20,0.17721169878110166,0.5333552390017072,0.3973198437753507
2034,Александровский МО,2022-10-20,0.16714053740797755,0.5806964450717194,0.31841138120823315
2035,Ильинский ГО,2022-10-20,0.16714053740797755,0.4987880108676332,0.31841138120823315
2036,Оханский ГО,2022-10-20,0.16714053740797755,0.3485015183159742,0.31841138120823315
2037,Чернушинский ГО,2022-10-20,0.591949027203676,0.5823884036828443,0.31841138120823315
2038,Юсьвинский МО,2022-10-20,0.16714053740797755,0.4945757025721413,0.31841138120823315
2039,Ординский МО,2022-10-20,0.36680445911071363,0.34167098432022913,0.31841138120823315
2040,Кишертский МО,2022-10-20,0.16714053740797755,0.39381909082970473,0.31841138120823315
2041,Чайковский ГО,2022-10-20,0.6392054247992817,0.7637496017404022,0.31841138120823315
2042,Юрлинский МО,2022-10-20,0.16714053740797755,0.3358975696263572,0.31841138120823315
2043,Бардымский МО,2022-10-20,0.36929899069315836,0.4987880108676332,0.31841138120823315
2044,Березовский МО,2022-10-20,0.16714053740797755,0.4987880108676332,0.31841138120823315
2045,Кочевский МО,2022-10-20,0.16714053740797755,0.3358975696263572,0.31841138120823315
2046,Красновишерский ГО,2022-10-20,0.16714053740797755,0.4987880108676332,0.31841138120823315
2047,ГО город Кизел,2022-10-20,0.16714053740797755,0.49978223039705894,0.31841138120823315
2048,Еловский МО,2022-10-20,0.16714053740797755,0.3358975696263572,0.31841138120823315
2049,Гайнский МО,2022-10-20,0.16714053740797755,0.3915170834797058,0.31841138120823315
2050,Большесосновский МО,2022-10-21,0.3250717930589443,0.3893794284910809,0.31626385425055087
2051,Горнозаводский ГО,2022-10-21,0.18832517619170075,0.5706687569159447,0.31626385425055087
2052,Добрянский ГО,2022-10-21,0.6698002672662237,0.741040981150713,0.31626385425055087
2053,Краснокамский ГО,2022-10-21,0.5723621406281911,0.7954135986097212,0.31626385425055087
2054,Лысьвенский ГО,2022-10-21,0.5723621406281911,0.7954135986097212,0.31626385425055087
2055,Очерский ГО,2022-10-21,0.19569339107423875,0.539492147615453,0.31626385425055087
2056,Пермский ГО,2022-10-21,0.9790228782812711,0.9922941067615703,0.5493257619051558
2057,Пермский МО,2022-10-21,0.7933003951654105,0.9272376425402823,0.3949485022940492
2058,Соликамский ГО,2022-10-21,0.7530916785740889,0.8010928947813563,0.31626385425055087
2059,Частинский МО,2022-10-21,0.18832517619170075,0.4163961075315518,0.31626385425055087
2060,Косинский МО,2022-10-21,0.18832517619170075,0.3615832245513612,0.31626385425055087
2061,Октябрьский ГО,2022-10-21,0.38348247302463273,0.62496873633104,0.31626385425055087
2062,Сивинский МО,2022-10-21,0.18832517619170075,0.3615832245513612,0.31626385425055087
2063,Чердынский ГО,2022-10-21,0.18832517619170075,0.41701360788993797,0.31626385425055087
2064,ГО город Березники,2022-10-21,0.789006608230553,0.8010928947813563,0.31626385425055087
2065,Кудымкарский МО,2022-10-21,0.5723621406281911,0.741040981150713,0.31626385425055087
2066,Чусовской ГО,2022-10-21,0.6357710009138271,0.7954135986097212,0.31626385425055087
2067,Кунгурский МО,2022-10-21,0.7933003951654105,0.8538003295029097,0.31626385425055087
2068,Осинский ГО,2022-10-21,0.38735830178662894,0.569694123265957,0.31626385425055087
2069,Уинский МО,2022-10-21,0.18832517619170075,0.3615832245513612,0.31626385425055087
2070,Карагайский МО,2022-10-21,0.38735830178662894,0.539492147615453,0.31626385425055087
2071,Губахинский ГО,2022-10-21,0.37626325013812817,0.6896707775161914,0.31626385425055087
2072,Суксунский ГО,2022-10-21,0.38735830178662894,0.4065585181266407,0.31626385425055087
2073,Куединский МО,2022-10-21,0.38735830178662894,0.5706687569159447,0.31626385425055087
2074,Верещагинский ГО,2022-10-21,0.19936726856452489,0.5706687569159447,0.3949485022940492
2075,Александровский МО,2022-10-21,0.18832517619170075,0.6233377177907747,0.31626385425055087
2076,Ильинский ГО,2022-10-21,0.18832517619170075,0.539492147615453,0.31626385425055087
2077,Оханский ГО,2022-10-21,0.18832517619170075,0.3828525549993609,0.31626385425055087
2078,Чернушинский ГО,2022-10-21,0.6090964732825713,0.62496873633104,0.31626385425055087
2079,Юсьвинский МО,2022-10-21,0.18832517619170075,0.5353032203654878,0.31626385425055087
2080,Ординский МО,2022-10-21,0.3797851805755544,0.36904623933076186,0.31626385425055087
2081,Кишертский МО,2022-10-21,0.18832517619170075,0.4306085932768583,0.31626385425055087
2082,Чайковский ГО,2022-10-21,0.6625056172826574,0.7954135986097212,0.31626385425055087
2083,Юрлинский МО,2022-10-21,0.18832517619170075,0.3615832245513612,0.31626385425055087
2084,Бардымский МО,2022-10-21,0.3823146891855293,0.539492147615453,0.31626385425055087
2085,Березовский МО,2022-10-21,0.18832517619170075,0.539492147615453,0.31626385425055087
2086,Кочевский МО,2022-10-21,0.18832517619170075,0.3615832245513612,0.31626385425055087
2087,Красновишерский ГО,2022-10-21,0.18832517619170075,0.539492147615453,0.31626385425055087
2088,ГО город Кизел,2022-10-21,0.18832517619170075,0.5404800105812145,0.31626385425055087
2089,Еловский МО,2022-10-21,0.18832517619170075,0.3615832245513612,0.31626385425055087
2090,Гайнский МО,2022-10-21,0.18832517619170075,0.425484753096662,0.31626385425055087
2091,Большесосновский МО,2022-10-22,0.3555628075287714,0.4591023567622409,0.31626385425055087
2092,Горнозаводский ГО,2022-10-22,0.21491760342756464,0.6254928311923604,0.31626385425055087
2093,Добрянский ГО,2022-10-22,0.6786810476342616,0.7980563346486625,0.31626385425055087
2094,Краснокамский ГО,2022-10-22,0.5864666509946508,0.8469863542111862,0.31626385425055087
2095,Лысьвенский ГО,2022-10-22,0.5864666509946508,0.8469863542111862,0.31626385425055087
2096,Очерский ГО,2022-10-22,0.22304034655279348,0.5870564672419968,0.31626385425055087
2097,Пермский ГО,2022-10-22,0.9799735439149946,0.9954686432536108,0.5493257619051558
2098,Пермский МО,2022-10-22,0.805356036113859,0.9531272055139105,0.3949485022940492
2099,Соликамский ГО,2022-10-22,0.7651587906827809,0.8530914293670118,0.31626385425055087
2100,Частинский МО,2022-10-22,0.21491760342756464,0.48550898312956065,0.31626385425055087
2101,Косинский МО,2022-10-22,0.21491760342756464,0.4145664477845068,0.31626385425055087
2102,Октябрьский ГО,2022-10-22,0.40607275562813544,0.68439379934215,0.31626385425055087
2103,Сивинский МО,2022-10-22,0.21491760342756464,0.4145664477845068,0.31626385425055087
2104,Чердынский ГО,2022-10-22,0.21491760342756464,0.48620712254173604,0.31626385425055087
2105,ГО город Березники,2022-10-22,0.7997037154118637,0.8530914293670118,0.31626385425055087
2106,Кудымкарский МО,2022-10-22,0.5864666509946508,0.7980563346486625,0.31626385425055087
2107,Чусовской ГО,2022-10-22,0.6462597023560056,0.8469863542111862,0.31626385425055087
2108,Кунгурский МО,2022-10-22,0.805356036113859,0.8959104702549173,0.31626385425055087
2109,Осинский ГО,2022-10-22,0.4100250558743925,0.6245607751869221,0.31626385425055087
2110,Уинский МО,2022-10-22,0.21491760342756464,0.4145664477845068,0.31626385425055087
2111,Карагайский МО,2022-10-22,0.4100250558743925,0.5870564672419968,0.31626385425055087
2112,Губахинский ГО,2022-10-22,0.3987577130591633,0.7463294769676014,0.31626385425055087
2113,Суксунский ГО,2022-10-22,0.4100250558743925,0.4769548128834785,0.31626385425055087
2114,Куединский МО,2022-10-22,0.4100250558743925,0.6254928311923604,0.31626385425055087
2115,Верещагинский ГО,2022-10-22,0.22708267542309257,0.6254928311923604,0.3949485022940492
2116,Александровский МО,2022-10-22,0.21491760342756464,0.682890088419211,0.31626385425055087
2117,Ильинский ГО,2022-10-22,0.21491760342756464,0.5870564672419968,0.31626385425055087
2118,Оханский ГО,2022-10-22,0.21491760342756464,0.45193982387105014,0.31626385425055087
2119,Чернушинский ГО,2022-10-22,0.6213317675528888,0.68439379934215,0.31626385425055087
2120,Юсьвинский МО,2022-10-22,0.21491760342756464,0.5837929305066362,0.31626385425055087
2121,Ординский МО,2022-10-22,0.4022997851247699,0.4389544333547275,0.31626385425055087
2122,Кишертский МО,2022-10-22,0.21491760342756464,0.5013092392355145,0.31626385425055087
2123,Чайковский ГО,2022-10-22,0.6695845724105832,0.8469863542111862,0.31626385425055087
2124,Юрлинский МО,2022-10-22,0.21491760342756464,0.4145664477845068,0.31626385425055087
2125,Бардымский МО,2022-10-22,0.40488135705432615,0.5870564672419968,0.31626385425055087
2126,Березовский МО,2022-10-22,0.21491760342756464,0.5870564672419968,0.31626385425055087
2127,Кочевский МО,2022-10-22,0.21491760342756464,0.4145664477845068,0.31626385425055087
2128,Красновишерский ГО,2022-10-22,0.21491760342756464,0.5870564672419968,0.31626385425055087
2129,ГО город Кизел,2022-10-22,0.21491760342756464,0.5880202140500772,0.31626385425055087
2130,Еловский МО,2022-10-22,0.21491760342756464,0.4145664477845068,0.31626385425055087
2131,Гайнский МО,2022-10-22,0.21491760342756464,0.4976310651496875,0.31626385425055087
2132,Большесосновский МО,2022-10-23,0.34495803776772743,0.4681338664101158,0.31626385425055087
2133,Горнозаводский ГО,2022-10-23,0.2037547289075945,0.6237642498367656,0.31626385425055087
2134,Добрянский ГО,2022-10-23,0.6877269080212643,0.7968801018293117,0.31626385425055087
2135,Краснокамский ГО,2022-10-23,0.5859112882658621,0.846778660883163,0.31626385425055087
2136,Лысьвенский ГО,2022-10-23,0.5859112882658621,0.846778660883163,0.31626385425055087
2137,Очерский ГО,2022-10-23,0.21156927042801688,0.5741831153404664,0.31626385425055087
2138,Пермский ГО,2022-10-23,0.978891267377775,0.9955099243918957,0.5493257619051558
2139,Пермский МО,2022-10-23,0.800213753232195,0.9537668385372562,0.3949485022940492
2140,Соликамский ГО,2022-10-23,0.7602942262843773,0.8531962245924956,0.31626385425055087
2141,Частинский МО,2022-10-23,0.2037547289075945,0.4866036009104283,0.31626385425055087
2142,Косинский МО,2022-10-23,0.2037547289075945,0.42109905382045915,0.31626385425055087
2143,Октябрьский ГО,2022-10-23,0.39796469826006536,0.6819407168467986,0.31626385425055087
2144,Сивинский МО,2022-10-23,0.2037547289075945,0.42109905382045915,0.31626385425055087
2145,Чердынский ГО,2022-10-23,0.2037547289075945,0.4849378455996597,0.31626385425055087
2146,ГО город Березники,2022-10-23,0.8350209077099418,0.8531962245924956,0.31626385425055087
2147,Кудымкарский МО,2022-10-23,0.5859112882658621,0.7968801018293117,0.31626385425055087
2148,Чусовской ГО,2022-10-23,0.6451095265935597,0.846778660883163,0.31626385425055087
2149,Кунгурский МО,2022-10-23,0.800213753232195,0.8965956280251103,0.31626385425055087
2150,Осинский ГО,2022-10-23,0.4018914825555987,0.6228304859139299,0.31626385425055087
2151,Уинский МО,2022-10-23,0.2037547289075945,0.42109905382045915,0.31626385425055087
2152,Карагайский МО,2022-10-23,0.4018914825555987,0.5741831153404664,0.31626385425055087
2153,Губахинский ГО,2022-10-23,0.40792068726578873,0.7472558383203352,0.31626385425055087
2154,Суксунский ГО,2022-10-23,0.4018914825555987,0.48602195235839607,0.31626385425055087
2155,Куединский МО,2022-10-23,0.4018914825555987,0.6237642498367656,0.31626385425055087
2156,Верещагинский ГО,2022-10-23,0.21546135349410164,0.6237642498367656,0.3949485022940492
2157,Александровский МО,2022-10-23,0.2037547289075945,0.6804307756232771,0.31626385425055087
2158,Ильинский ГО,2022-10-23,0.2037547289075945,0.5741831153404664,0.31626385425055087
2159,Оханский ГО,2022-10-23,0.2037547289075945,0.4586000182898722,0.31626385425055087
2160,Чернушинский ГО,2022-10-23,0.6145538208506341,0.6819407168467986,0.31626385425055087
2161,Юсьвинский МО,2022-10-23,0.2037547289075945,0.5773665672353983,0.31626385425055087
2162,Ординский МО,2022-10-23,0.39421705939840057,0.44557884468501013,0.31626385425055087
2163,Кишертский МО,2022-10-23,0.2037547289075945,0.5090237065793183,0.31626385425055087
2164,Чайковский ГО,2022-10-23,0.6685398650832569,0.846778660883163,0.31626385425055087
2165,Юрлинский МО,2022-10-23,0.2037547289075945,0.42109905382045915,0.31626385425055087
2166,Бардымский МО,2022-10-23,0.39678119600853085,0.5741831153404664,0.31626385425055087
2167,Березовский МО,2022-10-23,0.2037547289075945,0.5741831153404664,0.31626385425055087
2168,Кочевский МО,2022-10-23,0.2037547289075945,0.42109905382045915,0.31626385425055087
2169,Красновишерский ГО,2022-10-23,0.2037547289075945,0.5741831153404664,0.31626385425055087
2170,ГО город Кизел,2022-10-23,0.2037547289075945,0.575155163829513,0.31626385425055087
2171,Еловский МО,2022-10-23,0.2037547289075945,0.42109905382045915,0.31626385425055087
2172,Гайнский МО,2022-10-23,0.2037547289075945,0.5053462879050975,0.31626385425055087
2173,Большесосновский МО,2022-10-24,0.30120482329178255,0.33721131100061014,0.32474992488095217
2174,Горнозаводский ГО,2022-10-24,0.14977461886607776,0.5571760434105484,0.32474992488095217
2175,Добрянский ГО,2022-10-24,0.6561013468615622,0.7531274506364622,0.32474992488095217
2176,Краснокамский ГО,2022-10-24,0.5658958380731488,0.8055550093399568,0.32474992488095217
2177,Лысьвенский ГО,2022-10-24,0.5658958380731488,0.8055550093399568,0.32474992488095217
2178,Очерский ГО,2022-10-24,0.15476562080729084,0.49465336877097893,0.32474992488095217
2179,Пермский ГО,2022-10-24,0.9772386535379527,0.9923078634422964,0.5481063185932276
2180,Пермский МО,2022-10-24,0.7779990029479731,0.9321689689755916,0.39958391673858284
2181,Соликамский ГО,2022-10-24,0.7375789989704414,0.8129353531653426,0.32474992488095217
2182,Частинский МО,2022-10-24,0.14977461886607776,0.33605906245766665,0.32474992488095217
2183,Косинский МО,2022-10-24,0.14977461886607776,0.3196745597839895,0.32474992488095217
2184,Октябрьский ГО,2022-10-24,0.378932680268625,0.6324604888657731,0.32474992488095217
2185,Сивинский МО,2022-10-24,0.14977461886607776,0.3196745597839895,0.32474992488095217
2186,Чердынский ГО,2022-10-24,0.14977461886607776,0.3370408321581528,0.32474992488095217
2187,ГО город Березники,2022-10-24,0.8177842338448751,0.8129353531653426,0.32474992488095217
2188,Кудымкарский МО,2022-10-24,0.5658958380731488,0.7531274506364622,0.32474992488095217
2189,Чусовской ГО,2022-10-24,0.6279117207063164,0.8055550093399568,0.32474992488095217
2190,Кунгурский МО,2022-10-24,0.7779990029479731,0.8636576463518695,0.32474992488095217
2191,Осинский ГО,2022-10-24,0.37892210774861634,0.5561946004943866,0.32474992488095217
2192,Уинский МО,2022-10-24,0.14977461886607776,0.3196745597839895,0.32474992488095217
2193,Карагайский МО,2022-10-24,0.37892210774861634,0.49465336877097893,0.32474992488095217
2194,Губахинский ГО,2022-10-24,0.41363246149175137,0.7042656802352761,0.32474992488095217
2195,Суксунский ГО,2022-10-24,0.37892210774861634,0.3592221302274881,0.32474992488095217
2196,Куединский МО,2022-10-24,0.37892210774861634,0.5571760434105484,0.32474992488095217
2197,Верещагинский ГО,2022-10-24,0.15899915019766983,0.5571760434105484,0.39958391673858284
2198,Александровский МО,2022-10-24,0.14977461886607776,0.6312658412506555,0.32474992488095217
2199,Ильинский ГО,2022-10-24,0.14977461886607776,0.49465336877097893,0.32474992488095217
2200,Оханский ГО,2022-10-24,0.14977461886607776,0.3314960261427258,0.32474992488095217
2201,Чернушинский ГО,2022-10-24,0.6013981787660228,0.6324604888657731,0.32474992488095217
2202,Юсьвинский МО,2022-10-24,0.14977461886607776,0.4891327496860316,0.32474992488095217
2203,Ординский МО,2022-10-24,0.377093358871021,0.331351942284985,0.32474992488095217
2204,Кишертский МО,2022-10-24,0.14977461886607776,0.34564550296483426,0.32474992488095217
2205,Чайковский ГО,2022-10-24,0.648132851669915,0.8055550093399568,0.32474992488095217
2206,Юрлинский МО,2022-10-24,0.14977461886607776,0.3196745597839895,0.32474992488095217
2207,Бардымский МО,2022-10-24,0.37553559802436987,0.49465336877097893,0.32474992488095217
2208,Березовский МО,2022-10-24,0.14977461886607776,0.49465336877097893,0.32474992488095217
2209,Кочевский МО,2022-10-24,0.14977461886607776,0.3196745597839895,0.32474992488095217
2210,Красновишерский ГО,2022-10-24,0.14977461886607776,0.49465336877097893,0.32474992488095217
2211,ГО город Кизел,2022-10-24,0.14977461886607776,0.49564749680309944,0.32474992488095217
2212,Еловский МО,2022-10-24,0.14977461886607776,0.3196745597839895,0.32474992488095217
2213,Гайнский МО,2022-10-24,0.14977461886607776,0.34823350761130356,0.32474992488095217
2214,Большесосновский МО,2022-10-25,0.2977640890817699,0.442503606343409,0.32474992488095217
2215,Горнозаводский ГО,2022-10-25,0.1794739423184216,0.5729686446053326,0.32474992488095217
2216,Добрянский ГО,2022-10-25,0.6451284425229261,0.7419819051574302,0.32474992488095217
2217,Краснокамский ГО,2022-10-25,0.5541648571738588,0.7961356997749914,0.32474992488095217
2218,Лысьвенский ГО,2022-10-25,0.5541648571738588,0.7961356997749914,0.32474992488095217
2219,Очерский ГО,2022-10-25,0.18523900448948544,0.5568545866975441,0.32474992488095217
2220,Пермский ГО,2022-10-25,0.9770849507993149,0.9923423871465512,0.5481063185932276
2221,Пермский МО,2022-10-25,0.7752936843901892,0.9263413876899089,0.39958391673858284
2222,Соликамский ГО,2022-10-25,0.7334595863822123,0.7994315428810784,0.32474992488095217
2223,Частинский МО,2022-10-25,0.1794739423184216,0.4656958146996072,0.32474992488095217
2224,Косинский МО,2022-10-25,0.1794739423184216,0.4098327900835858,0.32474992488095217
2225,Октябрьский ГО,2022-10-25,0.36794517022367557,0.6272054263028801,0.32474992488095217
2226,Сивинский МО,2022-10-25,0.1794739423184216,0.4098327900835858,0.32474992488095217
2227,Чердынский ГО,2022-10-25,0.1794739423184216,0.45334521814689177,0.32474992488095217
2228,ГО город Березники,2022-10-25,0.8154487339356132,0.7994315428810784,0.32474992488095217
2229,Кудымкарский МО,2022-10-25,0.5541648571738588,0.7419819051574302,0.32474992488095217
2230,Чусовской ГО,2022-10-25,0.6170794104407122,0.7961356997749914,0.32474992488095217
2231,Кунгурский МО,2022-10-25,0.7752936843901892,0.8522754450866199,0.32474992488095217
2232,Осинский ГО,2022-10-25,0.3742371214460709,0.5719953161823753,0.32474992488095217
2233,Уинский МО,2022-10-25,0.1794739423184216,0.4098327900835858,0.32474992488095217
2234,Карагайский МО,2022-10-25,0.3742371214460709,0.5568545866975441,0.32474992488095217
2235,Губахинский ГО,2022-10-25,0.408800793976216,0.6927545453863954,0.32474992488095217
2236,Суксунский ГО,2022-10-25,0.3742371214460709,0.4510333433801097,0.32474992488095217
2237,Куединский МО,2022-10-25,0.3742371214460709,0.5729686446053326,0.32474992488095217
2238,Верещагинский ГО,2022-10-25,0.184781087883299,0.5729686446053326,0.39958391673858284
2239,Александровский МО,2022-10-25,0.1794739423184216,0.6260037982795279,0.32474992488095217
2240,Ильинский ГО,2022-10-25,0.1794739423184216,0.5568545866975441,0.32474992488095217
2241,Оханский ГО,2022-10-25,0.1794739423184216,0.42291572628897056,0.32474992488095217
2242,Чернушинский ГО,2022-10-25,0.5899313804509904,0.6272054263028801,0.32474992488095217
2243,Юсьвинский МО,2022-10-25,0.1794739423184216,0.5494649293456529,0.32474992488095217
2244,Ординский МО,2022-10-25,0.3661277412289931,0.4203341345406918,0.32474992488095217
2245,Кишертский МО,2022-10-25,0.1794739423184216,0.4704655378716488,0.32474992488095217
2246,Чайковский ГО,2022-10-25,0.6373358580063062,0.7961356997749914,0.32474992488095217
2247,Юрлинский МО,2022-10-25,0.1794739423184216,0.4098327900835858,0.32474992488095217
2248,Бардымский МО,2022-10-25,0.36458876561151077,0.5568545866975441,0.32474992488095217
2249,Березовский МО,2022-10-25,0.1794739423184216,0.5568545866975441,0.32474992488095217
2250,Кочевский МО,2022-10-25,0.1794739423184216,0.4098327900835858,0.32474992488095217
2251,Красновишерский ГО,2022-10-25,0.1794739423184216,0.5568545866975441,0.32474992488095217
2252,ГО город Кизел,2022-10-25,0.1794739423184216,0.5578357303865973,0.32474992488095217
2253,Еловский МО,2022-10-25,0.1794739423184216,0.4098327900835858,0.32474992488095217
2254,Гайнский МО,2022-10-25,0.1794739423184216,0.4612746434688527,0.32474992488095217
2255,Большесосновский МО,2022-10-26,0.310635994601051,0.4288931866543115,0.32474992488095217
2256,Горнозаводский ГО,2022-10-26,0.17571834331240996,0.5672090047771875,0.32474992488095217
2257,Добрянский ГО,2022-10-26,0.6411339073202942,0.7356140810318629,0.32474992488095217
2258,Краснокамский ГО,2022-10-26,0.5498530359482652,0.7905902238072273,0.32474992488095217
2259,Лысьвенский ГО,2022-10-26,0.5498530359482652,0.7905902238072273,0.32474992488095217
2260,Очерский ГО,2022-10-26,0.1813894368021119,0.5426784753895332,0.32474992488095217
2261,Пермский ГО,2022-10-26,0.9767130247570782,0.9920766266149215,0.5481063185932276
2262,Пермский МО,2022-10-26,0.7722470673902737,0.9241332970375143,0.39958391673858284
2263,Соликамский ГО,2022-10-26,0.7300432707832957,0.7939525167656075,0.32474992488095217
2264,Частинский МО,2022-10-26,0.17571834331240996,0.4537644709667435,0.32474992488095217
2265,Косинский МО,2022-10-26,0.17571834331240996,0.39637716512843973,0.32474992488095217
2266,Октябрьский ГО,2022-10-26,0.362335217502705,0.6191548772038854,0.32474992488095217
2267,Сивинский МО,2022-10-26,0.17571834331240996,0.39637716512843973,0.32474992488095217
2268,Чердынский ГО,2022-10-26,0.17571834331240996,0.4449767409668341,0.32474992488095217
2269,ГО город Березники,2022-10-26,0.7924285394248836,0.7939525167656075,0.32474992488095217
2270,Кудымкарский МО,2022-10-26,0.5498530359482652,0.7356140810318629,0.32474992488095217
2271,Чусовской ГО,2022-10-26,0.6129510809279372,0.7905902238072273,0.32474992488095217
2272,Кунгурский МО,2022-10-26,0.7722470673902737,0.8479654472391153,0.32474992488095217
2273,Осинский ГО,2022-10-26,0.36858718032909465,0.5662324869697494,0.32474992488095217
2274,Уинский МО,2022-10-26,0.17571834331240996,0.39637716512843973,0.32474992488095217
2275,Карагайский МО,2022-10-26,0.36858718032909465,0.5426784753895332,0.32474992488095217
2276,Губахинский ГО,2022-10-26,0.371507882994438,0.6854095380675199,0.32474992488095217
2277,Суксунский ГО,2022-10-26,0.36858718032909465,0.43373263479934027,0.32474992488095217
2278,Куединский МО,2022-10-26,0.36858718032909465,0.5672090047771875,0.32474992488095217
2279,Верещагинский ГО,2022-10-26,0.18093892311572204,0.5672090047771875,0.39958391673858284
2280,Александровский МО,2022-10-26,0.17571834331240996,0.6179431066701616,0.32474992488095217
2281,Ильинский ГО,2022-10-26,0.17571834331240996,0.5426784753895332,0.32474992488095217
2282,Оханский ГО,2022-10-26,0.17571834331240996,0.40932848228096735,0.32474992488095217
2283,Чернушинский ГО,2022-10-26,0.5857068672418356,0.6191548772038854,0.32474992488095217
2284,Юсьвинский МО,2022-10-26,0.17571834331240996,0.5377172818181972,0.32474992488095217
2285,Ординский МО,2022-10-26,0.36052969239609567,0.403345789309683,0.32474992488095217
2286,Кишертский МО,2022-10-26,0.17571834331240996,0.4585168605616486,0.32474992488095217
2287,Чайковский ГО,2022-10-26,0.6331233772391384,0.7905902238072273,0.32474992488095217
2288,Юрлинский МО,2022-10-26,0.17571834331240996,0.39637716512843973,0.32474992488095217
2289,Бардымский МО,2022-10-26,0.35900092061524647,0.5426784753895332,0.32474992488095217
2290,Березовский МО,2022-10-26,0.17571834331240996,0.5426784753895332,0.32474992488095217
2291,Кочевский МО,2022-10-26,0.17571834331240996,0.39637716512843973,0.32474992488095217
2292,Красновишерский ГО,2022-10-26,0.17571834331240996,0.5426784753895332,0.32474992488095217
2293,ГО город Кизел,2022-10-26,0.17571834331240996,0.5436652847788384,0.32474992488095217
2294,Еловский МО,2022-10-26,0.17571834331240996,0.39637716512843973,0.32474992488095217
2295,Гайнский МО,2022-10-26,0.17571834331240996,0.44936130762278204,0.32474992488095217
2296,Большесосновский МО,2022-10-27,0.3291164819417053,0.41542302947018295,0.31841138120823315
2297,Горнозаводский ГО,2022-10-27,0.1929358600578868,0.5632159662826188,0.31841138120823315
2298,Добрянский ГО,2022-10-27,0.6580923325794784,0.7405378467797491,0.31841138120823315
2299,Краснокамский ГО,2022-10-27,0.5681598945575358,0.7981359230229862,0.31841138120823315
2300,Лысьвенский ГО,2022-10-27,0.5681598945575358,0.7981359230229862,0.31841138120823315
2301,Очерский ГО,2022-10-27,0.20043992045915424,0.5330399172495562,0.31841138120823315
2302,Пермский ГО,2022-10-27,0.9785444975240023,0.9924831290086134,0.5486651609654444
2303,Пермский МО,2022-10-27,0.7823346447821801,0.9278217005015443,0.3973198437753507
2304,Соликамский ГО,2022-10-27,0.7413741056352965,0.8026181231981213,0.31841138120823315
2305,Частинский МО,2022-10-27,0.1929358600578868,0.4389591539107376,0.31841138120823315
2306,Косинский МО,2022-10-27,0.1929358600578868,0.3832429364499058,0.31841138120823315
2307,Октябрьский ГО,2022-10-27,0.3793300183883202,0.6146890350972741,0.31841138120823315
2308,Сивинский МО,2022-10-27,0.1929358600578868,0.3832429364499058,0.31841138120823315
2309,Чердынский ГО,2022-10-27,0.1929358600578868,0.4339605846239827,0.31841138120823315
2310,ГО город Березники,2022-10-27,0.8022247669332487,0.8026181231981213,0.31841138120823315
2311,Кудымкарский МО,2022-10-27,0.5681598945575358,0.7405378467797491,0.31841138120823315
2312,Чусовской ГО,2022-10-27,0.6307882975471928,0.7981359230229862,0.31841138120823315
2313,Кунгурский МО,2022-10-27,0.7823346447821801,0.8547749716761421,0.31841138120823315
2314,Осинский ГО,2022-10-27,0.3856978517554565,0.5622373923369958,0.31841138120823315
2315,Уинский МО,2022-10-27,0.1929358600578868,0.3832429364499058,0.31841138120823315
2316,Карагайский МО,2022-10-27,0.3856978517554565,0.5330399172495562,0.31841138120823315
2317,Губахинский ГО,2022-10-27,0.38932858358142697,0.6824486965720178,0.31841138120823315
2318,Суксунский ГО,2022-10-27,0.3856978517554565,0.423928388395234,0.31841138120823315
2319,Куединский МО,2022-10-27,0.3856978517554565,0.5632159662826188,0.31841138120823315
2320,Верещагинский ГО,2022-10-27,0.19854475854110595,0.5632159662826188,0.3973198437753507
2321,Александровский МО,2022-10-27,0.1929358600578868,0.6130409907255113,0.31841138120823315
2322,Ильинский ГО,2022-10-27,0.1929358600578868,0.5330399172495562,0.31841138120823315
2323,Оханский ГО,2022-10-27,0.1929358600578868,0.39968651378166337,0.31841138120823315
2324,Чернушинский ГО,2022-10-27,0.6036067739318602,0.6146890350972741,0.31841138120823315
2325,Юсьвинский МО,2022-10-27,0.1929358600578868,0.5300187595625705,0.31841138120823315
2326,Ординский МО,2022-10-27,0.37673501992915287,0.39012989095094386,0.31841138120823315
2327,Кишертский МО,2022-10-27,0.1929358600578868,0.44937513328431855,0.31841138120823315
2328,Чайковский ГО,2022-10-27,0.6544728431007882,0.7981359230229862,0.31841138120823315
2329,Юрлинский МО,2022-10-27,0.1929358600578868,0.3832429364499058,0.31841138120823315
